"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3072","adminCanNotCreateUserWithInvalidData(String, String, String, String, String) [3] username=abc$, password=Password33$, role=USER, errorKey=username, errorValue=Username must contain only letters, digits, dashes, underscores, and dots","","2026-07-19","passed","2026-07-19","","iteration_1.api.CreateUserTest","iteration_1.api.CreateUserTest","adminCanNotCreateUserWithInvalidData"
"","1096","Пользователь не может создать депозит с суммой более 5000 за раз и меньше 0 [2] deposit=-1, error=Deposit amount must be at least 0.01","","2026-07-19","failed","2026-07-19","","Тесты на проверку возможности создания Депозита API","iteration_2.api.CreateDepositTest","userCantCreateDepositWithNotValidSum"
"","1425","Пользователь может меня свое имя в профиле. [2] name=Svetlana s","","2026-07-19","passed","2026-07-19","","Тесты на возможность изменить имя профиля пользователем API","iteration_2.api.ChangeNameOfUserTest","userCanChangeTheirNameWithCorrectData"
"","2821","Пользователь не может переводить деньги на не существующий счет","","2026-07-19","failed","2026-07-19","","Тесты на проверку возможности создания Депозита API","iteration_2.api.CreateDepositTest","userCantCreateDepositOnNonExistAccount"
"","445","Пользователь может видеть информацию о своем профиле","","2026-07-19","passed","2026-07-19","","Тесты на возможность изменить имя профиля пользователем API","iteration_2.api.ChangeNameOfUserTest","userCanSeeInfoAboutTheirProfile"
"","0","adminCanLoginWithCorrectData()","","2026-07-19","skipped","2026-07-19","","iteration_1.ui.LoginUserTest","iteration_1.ui.LoginUserTest","adminCanLoginWithCorrectData"
"","1301","Пользователь не может отслеживать статус чужих аккаунтов","","2026-07-19","failed","2026-07-19","","Тесты на проверку возможности перевода денег с одного счета на другой API","iteration_2.api.TransferMoneyTest","userCanSeeTrackingOfOtherAccounts"
"","265","Пользователь может переводить деньги с одного счета на другой","","2026-07-19","broken","2026-07-19","","Тесты на проверку возможности перевода денег с одного счета на другой UI","iteration_2.ui.TransferMoneyTestUI","userCanTransferMoneyFromOneAccountToAnother"
"","699","userCanCreateAccountTest()","","2026-07-19","passed","2026-07-19","","iteration_1.api.CreateAccountTest","iteration_1.api.CreateAccountTest","userCanCreateAccountTest"
"","555","Пользователь не может меня свое имя в профиле с некорректными данными [3] name=   2  2  ","","2026-07-19","failed","2026-07-19","","Тесты на возможность изменить имя профиля пользователем API","iteration_2.api.ChangeNameOfUserTest","userCantChangeTheirNameWithNotCorrectData"
"","601","userCanCreateAccountTest()","","2026-07-19","passed","2026-07-19","","iteration_1.api.CreateAccountTest","iteration_1.api.CreateAccountTest","userCanCreateAccountTest"
"","0","Пользователь не может менять  username вместе с name","","2026-07-19","skipped","2026-07-19","","Тесты на возможность изменить имя профиля пользователем API","iteration_2.api.ChangeNameOfUserTest","userCantChangeTheirUserName"
"","48","adminCannotCreateUserWithInvalidDataTest()","","2026-07-19","broken","2026-07-19","","iteration_1.ui.CreateUserTest","iteration_1.ui.CreateUserTest","adminCannotCreateUserWithInvalidDataTest"
"","1557","Пользователь не может переводить деньги с чужого счета на свой собственный","","2026-07-19","failed","2026-07-19","","Тесты на проверку возможности перевода денег с одного счета на другой API","iteration_2.api.TransferMoneyTest","userCantTransferMoneyFromSomeOneAccountToHisOne"
"","160","adminCanNotCreateUserWithInvalidData(String, String, String, String, String) [3] username=abc$, password=Password33$, role=USER, errorKey=username, errorValue=Username must contain only letters, digits, dashes, underscores, and dots","","2026-07-19","passed","2026-07-19","","iteration_1.api.CreateUserTest","iteration_1.api.CreateUserTest","adminCanNotCreateUserWithInvalidData"
"","806","Пользователь не может создать депозит с суммой более 5000 за раз и меньше 0 [2] deposit=-1, error=Deposit amount must be at least 0.01","","2026-07-19","failed","2026-07-19","","Тесты на проверку возможности создания Депозита API","iteration_2.api.CreateDepositTest","userCantCreateDepositWithNotValidSum"
"","617","userCanCreateAccountTest()","","2026-07-19","passed","2026-07-19","","iteration_1.api.CreateAccountTest","iteration_1.api.CreateAccountTest","userCanCreateAccountTest"
"","123","adminCanNotCreateUserWithInvalidData(String, String, String, String, String) [1] username=   , password=Password33$, role=USER, errorKey=username, errorValue=Username cannot be blank","","2026-07-19","passed","2026-07-19","","iteration_1.api.CreateUserTest","iteration_1.api.CreateUserTest","adminCanNotCreateUserWithInvalidData"
