"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","696","Пользователь не может создать депозит с суммой более 5000 за раз и меньше 0 [3] deposit=0, error=Deposit amount must be at least 0.01","","2026-07-19","passed","2026-07-19","","Тесты на проверку возможности создания Депозита API","iteration_2.api.CreateDepositTest","userCantCreateDepositWithNotValidSum"
"","748","Пользователь не может меня свое имя в профиле с некорректными данными [1] name=S ","","2026-07-19","passed","2026-07-19","","Тесты на возможность изменить имя профиля пользователем API","iteration_2.api.ChangeNameOfUserTest","userCantChangeTheirNameWithNotCorrectData"
"","1664","Пользователь не может переводить деньги на чужой счет","","2026-07-19","passed","2026-07-19","","Тесты на проверку возможности создания Депозита API","iteration_2.api.CreateDepositTest","userCantCreateDepositOnAnotherAccount"
"","493","Пользователь не может меня свое имя в профиле с некорректными данными [3] name=   2  2  ","","2026-07-19","passed","2026-07-19","","Тесты на возможность изменить имя профиля пользователем API","iteration_2.api.ChangeNameOfUserTest","userCantChangeTheirNameWithNotCorrectData"
"","256","Пользователь может делать депозит","","2026-07-19","broken","2026-07-19","","Тесты на проверку возможности создания Депозита UI","iteration_2.ui.CreateDepositTestUI","userCanCreateDeposit"
"","0","Пользователь не может менять  password вместе с name","","2026-07-19","skipped","2026-07-19","","Тесты на возможность изменить имя профиля пользователем API","iteration_2.api.ChangeNameOfUserTest","userCantChangeTheirPassword"
"","194","adminCanNotCreateUserWithInvalidData(String, String, String, String, String) [1] username=   , password=Password33$, role=USER, errorKey=username, errorValue=Username cannot be blank","","2026-07-19","passed","2026-07-19","","iteration_1.api.CreateUserTest","iteration_1.api.CreateUserTest","adminCanNotCreateUserWithInvalidData"
"","120","adminCanNotCreateUserWithInvalidData(String, String, String, String, String) [3] username=abc$, password=Password33$, role=USER, errorKey=username, errorValue=Username must contain only letters, digits, dashes, underscores, and dots","","2026-07-19","passed","2026-07-19","","iteration_1.api.CreateUserTest","iteration_1.api.CreateUserTest","adminCanNotCreateUserWithInvalidData"
"","174","adminCanNotCreateUserWithInvalidData(String, String, String, String, String) [2] username=ab, password=Password33$, role=USER, errorKey=username, errorValue=Username must be between 3 and 15 characters","","2026-07-19","passed","2026-07-19","","iteration_1.api.CreateUserTest","iteration_1.api.CreateUserTest","adminCanNotCreateUserWithInvalidData"
"","645","Пользователь может меня свое имя в профиле. [2] name=Svetlana s","","2026-07-19","passed","2026-07-19","","Тесты на возможность изменить имя профиля пользователем API","iteration_2.api.ChangeNameOfUserTest","userCanChangeTheirNameWithCorrectData"
"","1026","Пользователь не может переводить отрицательные суммы и суммы больше 10000 [3] sum=-1, error=Transfer amount must be at least 0.01","","2026-07-19","passed","2026-07-19","","Тесты на проверку возможности перевода денег с одного счета на другой API","iteration_2.api.TransferMoneyTest","UserCantTransferMoneyFromOneAccountToAnotherWithNotCorrectSum"
"","3353","Пользователь может создать депозит с суммой не более 5000 за раз и больше 0 [1] deposit=4999","","2026-07-19","passed","2026-07-19","","Тесты на проверку возможности создания Депозита API","iteration_2.api.CreateDepositTest","userCanCreateDepositWithValidSum"
"","3308","adminCanNotCreateUserWithInvalidData(String, String, String, String, String) [3] username=abc$, password=Password33$, role=USER, errorKey=username, errorValue=Username must contain only letters, digits, dashes, underscores, and dots","","2026-07-19","passed","2026-07-19","","iteration_1.api.CreateUserTest","iteration_1.api.CreateUserTest","adminCanNotCreateUserWithInvalidData"
"","116","adminCanGenerateAuthTokenTest()","","2026-07-19","passed","2026-07-19","","iteration_1.api.LoginUserTest","iteration_1.api.LoginUserTest","adminCanGenerateAuthTokenTest"
"","249","Пользователь может отслеживать состояние своих учетных записей","","2026-07-19","broken","2026-07-19","","Тесты на проверку возможности перевода денег с одного счета на другой UI","iteration_2.ui.TransferMoneyTestUI","userCanSeeTrackingOfTheirAccounts"
"","2623","adminCanGenerateAuthTokenTest()","","2026-07-19","passed","2026-07-19","","iteration_1.api.LoginUserTest","iteration_1.api.LoginUserTest","adminCanGenerateAuthTokenTest"
"","2048","Пользователь может меня свое имя в профиле. [2] name=Svetlana s","","2026-07-19","passed","2026-07-19","","Тесты на возможность изменить имя профиля пользователем API","iteration_2.api.ChangeNameOfUserTest","userCanChangeTheirNameWithCorrectData"
